ID Pedido,Fecha Pedido,Fecha Envío,Modo Envío,Cliente,Segmento,Ciudad,Estado,Region,Categoria,Subcategoria,Producto,Ventas,Año,Mes
CA-2015-142769,2015-09-13,2015-09-13,Same Day,Resi PÃ¶lking,Consumer,Seattle,Washington,West,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2015,9
CA-2015-142769,2015-09-13,2015-09-13,Same Day,Resi PÃ¶lking,Consumer,Seattle,Washington,West,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,199.98,2015,9
CA-2015-142769,2015-09-13,2015-09-13,Same Day,Resi PÃ¶lking,Consumer,Seattle,Washington,West,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,144.96,2015,9
CA-2015-142769,2015-09-13,2015-09-13,Same Day,Resi PÃ¶lking,Consumer,Seattle,Washington,West,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,118.0,2015,9
CA-2015-142769,2015-09-13,2015-09-13,Same Day,Resi PÃ¶lking,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 1942,48.94,2015,9
CA-2015-142769,2015-09-13,2015-09-13,Same Day,Resi PÃ¶lking,Consumer,Seattle,Washington,West,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",22.66,2015,9
CA-2017-168361,2017-06-21,2017-06-25,Standard Class,Ken Brennan,Corporate,Chicago,Illinois,Central,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,0.836,2017,6
CA-2017-153185,2017-09-03,2017-09-08,Standard Class,Matt Hagelstein,Corporate,Cincinnati,Ohio,East,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96,2017,9
CA-2018-124765,2018-11-25,2018-11-30,Standard Class,Henia Zydlo,Consumer,Fort Lauderdale,Florida,South,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,723.92,2018,11
CA-2016-131856,2016-05-12,2016-05-17,Standard Class,James Galang,Consumer,Houston,Texas,Central,Furniture,Furnishings,DAX Wood Document Frame.,21.968,2016,5
CA-2016-131856,2016-05-12,2016-05-17,Standard Class,James Galang,Consumer,Houston,Texas,Central,Technology,Phones,Digium D40 VoIP phone,619.152,2016,5
CA-2016-131856,2016-05-12,2016-05-17,Standard Class,James Galang,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1964,127.904,2016,5
CA-2018-126634,2018-03-30,2018-04-01,Second Class,Alan Barnes,Consumer,Lakewood,California,West,Furniture,Furnishings,Flat Face Poster Frame,94.2,2018,3
CA-2017-118500,2017-11-17,2017-11-18,First Class,Heather Jas,Home Office,San Francisco,California,West,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,49.5,2017,11
CA-2017-163951,2017-12-30,2018-01-02,First Class,Carl Jackson,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,Newell 31,16.52,2017,12
CA-2017-149916,2017-12-22,2017-12-24,Second Class,Emily Ducich,Home Office,Seattle,Washington,West,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,55.36,2017,12
CA-2017-149916,2017-12-22,2017-12-24,Second Class,Emily Ducich,Home Office,Seattle,Washington,West,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,11.56,2017,12
CA-2016-158918,2016-12-20,2016-12-25,Second Class,Arianne Irving,Consumer,Los Angeles,California,West,Office Supplies,Paper,Easy-staple paper,17.12,2016,12
US-2015-159611,2015-12-27,2016-01-01,Second Class,Karl Braun,Consumer,Cleveland,Ohio,East,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",182.352,2015,12
US-2015-159611,2015-12-27,2016-01-01,Second Class,Karl Braun,Consumer,Cleveland,Ohio,East,Office Supplies,Storage,Safco Industrial Shelving,118.16,2015,12
CA-2018-163265,2018-02-16,2018-02-21,Standard Class,Joy Smith,Consumer,Decatur,Illinois,Central,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",18.368,2018,2
CA-2018-163265,2018-02-16,2018-02-21,Standard Class,Joy Smith,Consumer,Decatur,Illinois,Central,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,2018,2
CA-2018-163265,2018-02-16,2018-02-21,Standard Class,Joy Smith,Consumer,Decatur,Illinois,Central,Office Supplies,Storage,"Tennsco Lockers, Gray",50.352,2018,2
CA-2018-163265,2018-02-16,2018-02-21,Standard Class,Joy Smith,Consumer,Decatur,Illinois,Central,Office Supplies,Art,Newell 312,28.032,2018,2
CA-2018-163265,2018-02-16,2018-02-21,Standard Class,Joy Smith,Consumer,Decatur,Illinois,Central,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",7.692,2018,2
CA-2018-141705,2018-10-24,2018-10-26,First Class,Patrick O'Brill,Consumer,Mansfield,Texas,Central,Furniture,Tables,Hon 2111 Invitation Series Straight Table,517.405,2018,10
CA-2017-112739,2017-09-02,2017-09-07,Second Class,Ross DeVincentis,Home Office,Houston,Texas,Central,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",8.608,2017,9
CA-2017-112739,2017-09-02,2017-09-07,Second Class,Ross DeVincentis,Home Office,Houston,Texas,Central,Technology,Accessories,LogitechÂ MX Performance Wireless Mouse,159.56,2017,9
CA-2017-143805,2017-12-01,2017-12-03,Second Class,Jonathan Doherty,Corporate,Richmond,Virginia,South,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55,2017,12
CA-2017-143805,2017-12-01,2017-12-03,Second Class,Jonathan Doherty,Corporate,Richmond,Virginia,South,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,2017,12
CA-2015-133634,2015-11-05,2015-11-10,Standard Class,Steven Roelle,Home Office,Arlington,Virginia,South,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,47.79,2015,11
CA-2018-101665,2018-11-25,2018-12-01,Standard Class,Tracy Zic,Consumer,San Francisco,California,West,Office Supplies,Art,DIXON Oriole Pencils,5.16,2018,11
CA-2017-155446,2017-12-16,2017-12-23,Standard Class,Tanja Norvell,Home Office,San Diego,California,West,Technology,Accessories,ImationÂ USB 2.0 SwivelÂ Flash DriveÂ USBÂ flash driveÂ - 4 GB - Pink,21.21,2017,12
CA-2018-137323,2018-11-14,2018-11-18,Second Class,Pauline Webber,Corporate,Watertown,New York,East,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",96.36,2018,11
CA-2017-144015,2017-06-26,2017-06-26,Same Day,Adam Hart,Corporate,Los Angeles,California,West,Office Supplies,Supplies,Premier Electric Letter Opener,231.72,2017,6
CA-2017-144015,2017-06-26,2017-06-26,Same Day,Adam Hart,Corporate,Los Angeles,California,West,Office Supplies,Fasteners,OIC Binder Clips,17.9,2017,6
CA-2017-144015,2017-06-26,2017-06-26,Same Day,Adam Hart,Corporate,Los Angeles,California,West,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 Â¾â x 11â",12.48,2017,6
CA-2015-101427,2015-12-26,2015-12-30,Standard Class,Andy Yotov,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",8.016,2015,12
CA-2017-136770,2017-08-14,2017-08-18,Standard Class,Stephanie Phelps,Corporate,Akron,Ohio,East,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.896,2017,8
CA-2017-136770,2017-08-14,2017-08-18,Standard Class,Stephanie Phelps,Corporate,Akron,Ohio,East,Technology,Phones,Plantronics Voyager Pro Legend,247.188,2017,8
CA-2017-136770,2017-08-14,2017-08-18,Standard Class,Stephanie Phelps,Corporate,Akron,Ohio,East,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,279.96,2017,8
CA-2017-118311,2017-10-24,2017-10-28,Standard Class,Emily Ducich,Home Office,San Francisco,California,West,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,450.0,2017,10
US-2015-112795,2015-08-23,2015-08-28,Second Class,Corey Roper,Home Office,Grand Rapids,Michigan,Central,Office Supplies,Paper,Xerox 1993,19.44,2015,8
CA-2018-127096,2018-09-15,2018-09-17,Second Class,Christopher Schild,Home Office,San Francisco,California,West,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,2018,9
CA-2018-119284,2018-06-15,2018-06-20,Standard Class,Thomas Seio,Corporate,Nashville,Tennessee,South,Technology,Phones,HTC One,239.976,2018,6
CA-2018-119284,2018-06-15,2018-06-20,Standard Class,Thomas Seio,Corporate,Nashville,Tennessee,South,Furniture,Furnishings,Staple-based wall hangings,31.168,2018,6
CA-2018-119284,2018-06-15,2018-06-20,Standard Class,Thomas Seio,Corporate,Nashville,Tennessee,South,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",120.96,2018,6
CA-2018-119284,2018-06-15,2018-06-20,Standard Class,Thomas Seio,Corporate,Nashville,Tennessee,South,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2239.936,2018,6
CA-2018-119284,2018-06-15,2018-06-20,Standard Class,Thomas Seio,Corporate,Nashville,Tennessee,South,Office Supplies,Appliances,Staple holder,76.608,2018,6
CA-2018-119284,2018-06-15,2018-06-20,Standard Class,Thomas Seio,Corporate,Nashville,Tennessee,South,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.776,2018,6
CA-2018-119284,2018-06-15,2018-06-20,Standard Class,Thomas Seio,Corporate,Nashville,Tennessee,South,Office Supplies,Paper,Xerox 1955,91.36,2018,6
CA-2016-133494,2016-03-01,2016-03-05,Standard Class,Resi PÃ¶lking,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.552,2016,3
CA-2017-111318,2017-07-23,2017-07-26,First Class,Ivan Liston,Consumer,Houston,Texas,Central,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,115.136,2017,7
US-2015-132745,2015-10-01,2015-10-05,Standard Class,Neil FranzÃ¶sisch,Home Office,Reno,Nevada,West,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,4.71,2015,10
CA-2015-146815,2015-09-08,2015-09-13,Standard Class,Paul Prost,Home Office,New York City,New York,East,Furniture,Chairs,Global Super Steno Chair,172.764,2015,9
CA-2015-146815,2015-09-08,2015-09-13,Standard Class,Paul Prost,Home Office,New York City,New York,East,Office Supplies,Art,Nontoxic Chalk,3.52,2015,9
CA-2015-119144,2015-11-16,2015-11-18,First Class,Justin Deggeller,Corporate,Los Angeles,California,West,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,79.968,2015,11
CA-2015-119144,2015-11-16,2015-11-18,First Class,Justin Deggeller,Corporate,Los Angeles,California,West,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",305.9745,2015,11
CA-2015-119144,2015-11-16,2015-11-18,First Class,Justin Deggeller,Corporate,Los Angeles,California,West,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,2015,11
CA-2015-105648,2015-03-03,2015-03-07,Standard Class,Eva Jacobs,Consumer,San Diego,California,West,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.352,2015,3
US-2016-145422,2016-12-03,2016-12-07,Standard Class,Pierre Wener,Consumer,San Francisco,California,West,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,2016,12
CA-2018-136623,2018-07-11,2018-07-16,Standard Class,Tom Stivers,Corporate,San Diego,California,West,Technology,Phones,Belkin iPhone and iPad Lightning Cable,71.952,2018,7
CA-2018-136623,2018-07-11,2018-07-16,Standard Class,Tom Stivers,Corporate,San Diego,California,West,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,2018,7
CA-2018-121678,2018-11-16,2018-11-20,Second Class,Brian Moss,Corporate,Elyria,Ohio,East,Office Supplies,Binders,Prestige Round Ring Binders,1.824,2018,11
CA-2017-120824,2017-06-12,2017-06-16,Second Class,Arthur Wiediger,Home Office,Houston,Texas,Central,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,2017,6
CA-2017-120824,2017-06-12,2017-06-16,Second Class,Arthur Wiediger,Home Office,Houston,Texas,Central,Furniture,Furnishings,Dax Clear Box Frame,6.984,2017,6
CA-2017-120824,2017-06-12,2017-06-16,Second Class,Arthur Wiediger,Home Office,Houston,Texas,Central,Office Supplies,Art,Nontoxic Chalk,11.264,2017,6
CA-2017-120824,2017-06-12,2017-06-16,Second Class,Arthur Wiediger,Home Office,Houston,Texas,Central,Office Supplies,Paper,Xerox 1975,15.552,2017,6
CA-2017-120824,2017-06-12,2017-06-16,Second Class,Arthur Wiediger,Home Office,Houston,Texas,Central,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,379.372,2017,6
CA-2017-120824,2017-06-12,2017-06-16,Second Class,Arthur Wiediger,Home Office,Houston,Texas,Central,Office Supplies,Storage,Staple magnet,67.536,2017,6
CA-2017-120824,2017-06-12,2017-06-16,Second Class,Arthur Wiediger,Home Office,Houston,Texas,Central,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",1.524,2017,6
US-2017-135209,2017-12-29,2017-12-31,Second Class,Marc Harrigan,Home Office,Miami,Florida,South,Office Supplies,Paper,Xerox 1898,37.408,2017,12
US-2017-135209,2017-12-29,2017-12-31,Second Class,Marc Harrigan,Home Office,Miami,Florida,South,Office Supplies,Paper,Astroparche Fine Business Paper,25.344,2017,12
CA-2018-148145,2018-03-18,2018-03-23,Standard Class,Scott Williamson,Consumer,Seattle,Washington,West,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,46.2,2018,3
CA-2016-103870,2016-12-27,2016-12-31,Standard Class,Sung Pak,Corporate,Murfreesboro,Tennessee,South,Technology,Accessories,Maxell CD-R Discs,4.728,2016,12
CA-2016-103870,2016-12-27,2016-12-31,Standard Class,Sung Pak,Corporate,Murfreesboro,Tennessee,South,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",53.352,2016,12
CA-2016-103870,2016-12-27,2016-12-31,Standard Class,Sung Pak,Corporate,Murfreesboro,Tennessee,South,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,131.104,2016,12
CA-2016-103870,2016-12-27,2016-12-31,Standard Class,Sung Pak,Corporate,Murfreesboro,Tennessee,South,Office Supplies,Storage,Staple magnet,22.512,2016,12
CA-2016-103870,2016-12-27,2016-12-31,Standard Class,Sung Pak,Corporate,Murfreesboro,Tennessee,South,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,72.744,2016,12
CA-2016-111017,2016-07-31,2016-08-06,Standard Class,Steve Chapman,Corporate,Saint Louis,Missouri,Central,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",52.59,2016,7
CA-2018-116988,2018-06-27,2018-06-29,Second Class,Pauline Webber,Corporate,Seattle,Washington,West,Office Supplies,Paper,Xerox 1997,19.44,2018,6
CA-2018-116988,2018-06-27,2018-06-29,Second Class,Pauline Webber,Corporate,Seattle,Washington,West,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.3,2018,6
CA-2018-116988,2018-06-27,2018-06-29,Second Class,Pauline Webber,Corporate,Seattle,Washington,West,Technology,Accessories,LogitechÂ P710e Mobile Speakerphone,1287.45,2018,6
US-2015-169390,2015-02-07,2015-02-10,Second Class,Chris Selesnick,Corporate,New York City,New York,East,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,2015,2
CA-2017-168774,2017-09-04,2017-09-09,Standard Class,Roy Phan,Corporate,Woodbury,Minnesota,Central,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,2017,9
CA-2018-161592,2018-04-06,2018-04-10,Standard Class,Charles Sheldon,Corporate,Chattanooga,Tennessee,South,Office Supplies,Binders,3M Organizer Strips,8.1,2018,4
US-2018-131961,2018-12-08,2018-12-11,First Class,Max Jones,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,BIC Brite Liner Highlighters,13.248,2018,12
US-2018-131961,2018-12-08,2018-12-11,First Class,Max Jones,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,iHome FM Clock Radio with Lightning Dock,83.988,2018,12
CA-2017-102498,2017-07-24,2017-07-25,First Class,James Galang,Consumer,Lafayette,Louisiana,South,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,2017,7
CA-2016-113222,2016-11-09,2016-11-09,Same Day,Anthony Garverick,Home Office,Lawrence,Indiana,Central,Office Supplies,Binders,Avery Poly Binder Pockets,10.74,2016,11
US-2016-144771,2016-10-02,2016-10-04,First Class,Chloris Kastensmidt,Consumer,Hillsboro,Oregon,West,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,11.032,2016,10
US-2016-144771,2016-10-02,2016-10-04,First Class,Chloris Kastensmidt,Consumer,Hillsboro,Oregon,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04,2016,10
CA-2016-162376,2016-11-22,2016-11-25,Second Class,Harold Dahlen,Home Office,Cambridge,Massachusetts,East,Office Supplies,Art,Newell 341,17.12,2016,11
CA-2016-162376,2016-11-22,2016-11-25,Second Class,Harold Dahlen,Home Office,Cambridge,Massachusetts,East,Office Supplies,Paper,Xerox 1936,59.94,2016,11
CA-2018-128076,2018-02-02,2018-02-07,Standard Class,Bill Overfelt,Corporate,San Diego,California,West,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58,2018,2
CA-2018-128076,2018-02-02,2018-02-07,Standard Class,Bill Overfelt,Corporate,San Diego,California,West,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,2018,2
CA-2018-128076,2018-02-02,2018-02-07,Standard Class,Bill Overfelt,Corporate,San Diego,California,West,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",239.984,2018,2
US-2016-163825,2016-06-16,2016-06-19,First Class,Lena Creighton,Consumer,New York City,New York,East,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3050.376,2016,6
US-2016-163825,2016-06-16,2016-06-19,First Class,Lena Creighton,Consumer,New York City,New York,East,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,133.98,2016,6
CA-2017-105662,2017-05-05,2017-05-09,Standard Class,Rick Bensley,Home Office,Tallahassee,Florida,South,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,2017,5
CA-2017-105662,2017-05-05,2017-05-09,Standard Class,Rick Bensley,Home Office,Tallahassee,Florida,South,Technology,Phones,Avaya 4621SW VoIP phone,177.48,2017,5
CA-2018-152198,2018-09-09,2018-09-10,First Class,Joy Daniels,Consumer,Toledo,Ohio,East,Office Supplies,Labels,Avery 501,17.712,2018,9
CA-2018-152198,2018-09-09,2018-09-10,First Class,Joy Daniels,Consumer,Toledo,Ohio,East,Office Supplies,Binders,3M Organizer Strips,4.86,2018,9
CA-2018-152198,2018-09-09,2018-09-10,First Class,Joy Daniels,Consumer,Toledo,Ohio,East,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",6.258,2018,9
CA-2017-114307,2017-07-22,2017-07-26,Standard Class,Maureen Fritzler,Corporate,Columbia,Maryland,East,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2017,7
CA-2017-114307,2017-07-22,2017-07-26,Standard Class,Maureen Fritzler,Corporate,Columbia,Maryland,East,Office Supplies,Paper,Xerox 216,51.84,2017,7
CA-2017-114307,2017-07-22,2017-07-26,Standard Class,Maureen Fritzler,Corporate,Columbia,Maryland,East,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,2017,7
CA-2017-114307,2017-07-22,2017-07-26,Standard Class,Maureen Fritzler,Corporate,Columbia,Maryland,East,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,2017,7
CA-2017-159891,2017-01-31,2017-02-06,Standard Class,Ben Ferrer,Home Office,Atlanta,Georgia,South,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99,2017,1
CA-2017-159891,2017-01-31,2017-02-06,Standard Class,Ben Ferrer,Home Office,Atlanta,Georgia,South,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",125.36,2017,1
CA-2017-112578,2017-12-29,2018-01-02,Standard Class,Frank Olsen,Consumer,Sacramento,California,West,Office Supplies,Storage,Project Tote Personal File,14.03,2017,12
